Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,3/25/16 07:00,2016,3,25,7,79,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 08:00,2016,3,25,8,84,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 09:00,2016,3,25,9,81,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 10:00,2016,3,25,10,70,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 11:00,2016,3,25,11,69,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 12:00,2016,3,25,12,64,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 13:00,2016,3,25,13,61,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 14:00,2016,3,25,14,64,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 15:00,2016,3,25,15,56,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 16:00,2016,3,25,16,92,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 17:00,2016,3,25,17,115,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 18:00,2016,3,25,18,126,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 19:00,2016,3,25,19,115,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 20:00,2016,3,25,20,103,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 21:00,2016,3,25,21,92,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 22:00,2016,3,25,22,85,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/25/16 23:00,2016,3,25,23,86,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 00:00,2016,3,26,0,83,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 01:00,2016,3,26,1,84,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 02:00,2016,3,26,2,86,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 03:00,2016,3,26,3,94,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 04:00,2016,3,26,4,95,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 05:00,2016,3,26,5,102,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 06:00,2016,3,26,6,106,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 07:00,2016,3,26,7,111,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 08:00,2016,3,26,8,111,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 09:00,2016,3,26,9,111,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 10:00,2016,3,26,10,110,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 11:00,2016,3,26,11,89,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 12:00,2016,3,26,12,63,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 13:00,2016,3,26,13,58,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 14:00,2016,3,26,14,57,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 15:00,2016,3,26,15,57,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 16:00,2016,3,26,16,67,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 17:00,2016,3,26,17,72,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 18:00,2016,3,26,18,57,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 19:00,2016,3,26,19,66,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 20:00,2016,3,26,20,62,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 21:00,2016,3,26,21,59,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 22:00,2016,3,26,22,65,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/26/16 23:00,2016,3,26,23,78,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 00:00,2016,3,27,0,77,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 01:00,2016,3,27,1,73,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 02:00,2016,3,27,2,70,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 03:00,2016,3,27,3,62,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 04:00,2016,3,27,4,56,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 05:00,2016,3,27,5,66,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 06:00,2016,3,27,6,58,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 07:00,2016,3,27,7,59,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 08:00,2016,3,27,8,61,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 09:00,2016,3,27,9,78,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 10:00,2016,3,27,10,73,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 11:00,2016,3,27,11,62,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 12:00,2016,3,27,12,67,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 13:00,2016,3,27,13,68,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 14:00,2016,3,27,14,65,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 15:00,2016,3,27,15,70,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 16:00,2016,3,27,16,67,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 17:00,2016,3,27,17,76,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 18:00,2016,3,27,18,73,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 19:00,2016,3,27,19,78,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 20:00,2016,3,27,20,73,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 21:00,2016,3,27,21,65,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 22:00,2016,3,27,22,69,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/27/16 23:00,2016,3,27,23,65,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 00:00,2016,3,28,0,60,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 01:00,2016,3,28,1,65,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 02:00,2016,3,28,2,67,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 03:00,2016,3,28,3,70,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 04:00,2016,3,28,4,65,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 05:00,2016,3,28,5,69,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 06:00,2016,3,28,6,67,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 07:00,2016,3,28,7,72,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 08:00,2016,3,28,8,112,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 09:00,2016,3,28,9,121,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 10:00,2016,3,28,10,126,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 11:00,2016,3,28,11,144,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 12:00,2016,3,28,12,121,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 13:00,2016,3,28,13,110,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 14:00,2016,3,28,14,97,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 15:00,2016,3,28,15,97,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 16:00,2016,3,28,16,92,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 17:00,2016,3,28,17,105,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 18:00,2016,3,28,18,98,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 19:00,2016,3,28,19,118,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 20:00,2016,3,28,20,108,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 21:00,2016,3,28,21,98,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 22:00,2016,3,28,22,96,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/28/16 23:00,2016,3,28,23,99,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 00:00,2016,3,29,0,147,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 01:00,2016,3,29,1,164,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 02:00,2016,3,29,2,165,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 03:00,2016,3,29,3,169,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 04:00,2016,3,29,4,155,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 05:00,2016,3,29,5,173,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 06:00,2016,3,29,6,178,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 07:00,2016,3,29,7,180,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 08:00,2016,3,29,8,174,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 09:00,2016,3,29,9,191,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 10:00,2016,3,29,10,204,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 11:00,2016,3,29,11,204,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 12:00,2016,3,29,12,206,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 13:00,2016,3,29,13,182,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 14:00,2016,3,29,14,78,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 15:00,2016,3,29,15,72,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 16:00,2016,3,29,16,88,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 17:00,2016,3,29,17,68,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 18:00,2016,3,29,18,63,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 19:00,2016,3,29,19,62,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 20:00,2016,3,29,20,59,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 21:00,2016,3,29,21,51,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 22:00,2016,3,29,22,55,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/29/16 23:00,2016,3,29,23,54,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 00:00,2016,3,30,0,74,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 01:00,2016,3,30,1,96,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 02:00,2016,3,30,2,92,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 03:00,2016,3,30,3,79,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 04:00,2016,3,30,4,82,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 05:00,2016,3,30,5,79,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 06:00,2016,3,30,6,80,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 07:00,2016,3,30,7,81,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 08:00,2016,3,30,8,100,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 09:00,2016,3,30,9,93,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 10:00,2016,3,30,10,70,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 11:00,2016,3,30,11,49,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 12:00,2016,3,30,12,41,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 13:00,2016,3,30,13,37,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 14:00,2016,3,30,14,42,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 15:00,2016,3,30,15,36,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 16:00,2016,3,30,16,42,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 17:00,2016,3,30,17,45,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 18:00,2016,3,30,18,42,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 19:00,2016,3,30,19,47,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 20:00,2016,3,30,20,51,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 21:00,2016,3,30,21,46,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 22:00,2016,3,30,22,47,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/30/16 23:00,2016,3,30,23,43,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 00:00,2016,3,31,0,43,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 01:00,2016,3,31,1,39,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 02:00,2016,3,31,2,42,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 03:00,2016,3,31,3,48,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 04:00,2016,3,31,4,48,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 05:00,2016,3,31,5,53,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 06:00,2016,3,31,6,56,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 07:00,2016,3,31,7,55,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 08:00,2016,3,31,8,59,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 09:00,2016,3,31,9,61,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 10:00,2016,3,31,10,59,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 11:00,2016,3,31,11,65,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 12:00,2016,3,31,12,62,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 13:00,2016,3,31,13,60,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 14:00,2016,3,31,14,62,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 15:00,2016,3,31,15,63,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 16:00,2016,3,31,16,66,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 17:00,2016,3,31,17,52,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 18:00,2016,3,31,18,60,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 19:00,2016,3,31,19,64,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 20:00,2016,3,31,20,60,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 21:00,2016,3,31,21,70,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 22:00,2016,3,31,22,76,µg/m_,1 Hr,Valid
Chengdu,PM2.5,3/31/16 23:00,2016,3,31,23,84,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 00:00,2016,4,1,0,72,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 01:00,2016,4,1,1,68,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 02:00,2016,4,1,2,60,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 03:00,2016,4,1,3,59,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 04:00,2016,4,1,4,62,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 05:00,2016,4,1,5,69,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 06:00,2016,4,1,6,76,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 07:00,2016,4,1,7,82,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 08:00,2016,4,1,8,83,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 09:00,2016,4,1,9,98,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 10:00,2016,4,1,10,109,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 11:00,2016,4,1,11,99,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 12:00,2016,4,1,12,88,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 13:00,2016,4,1,13,97,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 14:00,2016,4,1,14,112,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 15:00,2016,4,1,15,105,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 16:00,2016,4,1,16,109,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 17:00,2016,4,1,17,115,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 18:00,2016,4,1,18,117,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 19:00,2016,4,1,19,133,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 20:00,2016,4,1,20,139,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 21:00,2016,4,1,21,143,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 22:00,2016,4,1,22,148,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/1/16 23:00,2016,4,1,23,157,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 00:00,2016,4,2,0,160,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 01:00,2016,4,2,1,165,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 02:00,2016,4,2,2,174,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 03:00,2016,4,2,3,170,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 04:00,2016,4,2,4,184,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 05:00,2016,4,2,5,180,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 06:00,2016,4,2,6,180,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 07:00,2016,4,2,7,193,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 08:00,2016,4,2,8,208,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 09:00,2016,4,2,9,220,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 10:00,2016,4,2,10,211,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 11:00,2016,4,2,11,216,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 12:00,2016,4,2,12,178,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 13:00,2016,4,2,13,129,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 14:00,2016,4,2,14,109,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 15:00,2016,4,2,15,102,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 16:00,2016,4,2,16,115,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 17:00,2016,4,2,17,120,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 18:00,2016,4,2,18,129,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 19:00,2016,4,2,19,118,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 20:00,2016,4,2,20,119,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 21:00,2016,4,2,21,139,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 22:00,2016,4,2,22,126,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/2/16 23:00,2016,4,2,23,123,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 00:00,2016,4,3,0,121,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 01:00,2016,4,3,1,149,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 02:00,2016,4,3,2,167,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 03:00,2016,4,3,3,175,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 04:00,2016,4,3,4,156,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 05:00,2016,4,3,5,160,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 06:00,2016,4,3,6,161,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 07:00,2016,4,3,7,172,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 08:00,2016,4,3,8,172,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 09:00,2016,4,3,9,189,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 10:00,2016,4,3,10,165,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 11:00,2016,4,3,11,148,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 12:00,2016,4,3,12,109,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 13:00,2016,4,3,13,110,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 14:00,2016,4,3,14,97,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 15:00,2016,4,3,15,108,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 16:00,2016,4,3,16,117,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 17:00,2016,4,3,17,102,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 18:00,2016,4,3,18,105,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 19:00,2016,4,3,19,94,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 20:00,2016,4,3,20,99,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 21:00,2016,4,3,21,111,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 22:00,2016,4,3,22,109,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/3/16 23:00,2016,4,3,23,110,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 00:00,2016,4,4,0,104,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 01:00,2016,4,4,1,104,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 02:00,2016,4,4,2,114,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 03:00,2016,4,4,3,126,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 04:00,2016,4,4,4,125,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 05:00,2016,4,4,5,118,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 06:00,2016,4,4,6,133,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 07:00,2016,4,4,7,136,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 08:00,2016,4,4,8,153,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 09:00,2016,4,4,9,133,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 10:00,2016,4,4,10,129,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 11:00,2016,4,4,11,117,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 12:00,2016,4,4,12,108,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 13:00,2016,4,4,13,108,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 14:00,2016,4,4,14,107,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 15:00,2016,4,4,15,126,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 16:00,2016,4,4,16,127,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 17:00,2016,4,4,17,125,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 18:00,2016,4,4,18,123,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 19:00,2016,4,4,19,130,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 20:00,2016,4,4,20,112,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 21:00,2016,4,4,21,115,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 22:00,2016,4,4,22,104,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/4/16 23:00,2016,4,4,23,102,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 00:00,2016,4,5,0,102,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 01:00,2016,4,5,1,95,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 02:00,2016,4,5,2,90,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 03:00,2016,4,5,3,69,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 04:00,2016,4,5,4,58,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 05:00,2016,4,5,5,63,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 06:00,2016,4,5,6,56,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 07:00,2016,4,5,7,67,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 08:00,2016,4,5,8,65,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 09:00,2016,4,5,9,50,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 10:00,2016,4,5,10,52,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 11:00,2016,4,5,11,63,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 12:00,2016,4,5,12,54,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 13:00,2016,4,5,13,51,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 14:00,2016,4,5,14,57,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 15:00,2016,4,5,15,54,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 16:00,2016,4,5,16,54,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 17:00,2016,4,5,17,51,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 18:00,2016,4,5,18,52,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 19:00,2016,4,5,19,63,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 20:00,2016,4,5,20,55,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 21:00,2016,4,5,21,78,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 22:00,2016,4,5,22,52,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/5/16 23:00,2016,4,5,23,40,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/6/16 00:00,2016,4,6,0,27,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/6/16 01:00,2016,4,6,1,20,µg/m_,1 Hr,Valid
Chengdu,PM2.5,4/6/16 02:00,2016,4,6,2,35,µg/m_,1 Hr,Valid
